"creditcd","eqpdays","Customer_ID"
"N",352,1087222
"Y",75,1005819
"Y",409,1055324
"N",234,1073907
"N",395,1075993
"Y",264,1089842
"Y",427,1046192
"Y",331,1005126
"Y",505,1049252
"Y",15,1003620
"Y",148,1037337
"N",765,1017774
"Y",432,1052567
"",214,1017600
"Y",1062,1004821
"Y",759,1001257
"N",268,1068566
"Y",282,1017469
"Y",124,1070707
"Y",634,1042262
"N",299,1085628
"N",570,1048818
"Y",118,1048549
"Y",817,1014635
"Y",61,1043704
"Y",361,1053580
"Y",886,1011705
"Y",401,1064885
"Y",325,1029164
"N",422,1061157
"Y",333,1005427
"N",209,1094255
"Y",760,1022105
"Y",493,1040506
"Y",325,1018595
"N",710,1022410
"N",467,1029467
"Y",191,1010368
"",321,1078749
"N",51,1024960
"N",103,1007770
"Y",380,1060538
"N",487,1009975
"N",172,1021332
"N",545,1034796
"Y",334,1053010
"N",486,1039983
"N",223,1054705
"N",362,1070656
"Y",290,1093130
"Y",556,1033781
"Y",1092,1005200
"Y",349,1055067
"N",221,1076897
"",689,1028308
"N",261,1083795
"Y",357,1024374
"Y",354,1086659
"N",266,1081809
"Y",589,1036187
"N",1116,1002861
"Y",354,1086713
"Y",455,1049882
"Y",432,1059304
"Y",735,1029438
"Y",132,1005425
"N",365,1070084
"N",172,1030322
"Y",567,1042862
"N",403,1073866
"Y",201,1091638
"Y",273,1014778
"Y",758,1027296
"Y",434,1044152
"Y",605,1010319
"Y",932,1011699
"N",280,1066892
"Y",240,1072994
"N",205,1081449
"Y",227,1037074
"Y",584,1099461
"Y",190,1013275
"Y",303,1016154
"Y",269,1080543
"Y",234,1008684
"Y",146,1061857
"Y",531,1097642
"Y",365,1062950
"Y",358,1040514
"Y",282,1077181
"N",353,1065109
"Y",469,1099946
"Y",510,1021285
"N",241,1087603
"Y",121,1055857
"N",311,1082294
"Y",96,1064734
"Y",433,1099470
"Y",158,1095021
"Y",2,1047214
"N",720,1034181
"N",337,1073599
"N",369,1018551
"N",227,1008588
"Y",150,1028031
"Y",649,1040656
"Y",560,1033321
"N",142,1008650
"N",815,1004199
"Y",762,1014178
"N",692,1027927
"Y",190,1088365
"Y",401,1074420
"N",29,1045812
"Y",31,1082610
"N",326,1089601
"Y",559,1050154
"N",195,1084737
"Y",13,1000383
"Y",435,1058648
"Y",137,1043137
"Y",583,1028075
"Y",576,1027166
"Y",328,1068866
"Y",178,1058257
"Y",781,1025120
"Y",916,1008346
"Y",384,1078391
"N",488,1060259
"N",45,1006948
"N",881,1011842
"N",79,1066380
"N",240,1073009
"Y",182,1043306
"Y",547,1034656
"Y",243,1087466
"Y",78,1042089
"N",1523,1000702
"Y",261,1050883
"N",355,1086409
"N",228,1009562
"Y",382,1011885
"Y",284,1076766
"Y",489,1039699
"Y",451,1000095
"Y",310,1082662
"Y",453,1066309
"Y",639,1028914
"Y",667,1032874
"N",639,1028877
"Y",298,1022400
"N",237,1087966
"",421,1061333
"Y",185,1092941
"Y",357,1086057
"Y",195,1084716
"N",522,1054535
"Y",57,1067886
"Y",864,1010250
"Y",299,1063622
"Y",722,1011024
"N",314,1081208
"Y",590,1027170
"Y",198,1022593
"Y",608,1034712
"N",501,1049886
"Y",589,1008399
"Y",823,1016952
"N",303,1063006
"N",93,1076371
"Y",579,1041510
"N",682,1018086
"Y",753,1010155
"N",306,1091762
"Y",646,1014529
"Y",325,1058989
"Y",298,1092435
"Y",8,1085858
"Y",370,1039388
"Y",270,1094250
"Y",349,1055121
"N",271,1094243
"Y",1351,1001017
"Y",124,1052424
"Y",393,1066177
"Y",626,1032439
"N",348,1066041
"Y",669,1038719
"Y",833,1021195
"N",394,1076125
"N",225,1093395
"Y",168,1027451
"Y",382,1046109
"Y",463,1003156
"Y",211,1037510
"Y",226,1096083
"N",316,1070614
"Y",487,1046383
"Y",540,1035163
"",12,1078049
"N",69,1035260
"Y",391,1003349
"N",535,1041869
"Y",709,1000134
"N",105,1073085
"Y",295,1074163
"Y",1113,1004729
"Y",266,1082027
"Y",342,1025976
"Y",461,1054576
"Y",38,1012511
"N",393,1066106
"N",348,1071315
"Y",432,1052553
"Y",732,1033059
"N",440,1068005
"Y",929,1007663
"Y",551,1051069
"Y",632,1036462
"N",181,1093720
"Y",91,1045858
"N",864,1014571
"Y",881,1007971
"Y",268,1081286
"N",846,1010875
"Y",723,1016360
"N",553,1097922
"Y",501,1049833
"Y",413,1006774
"Y",449,1050582
"Y",320,1090326
"Y",161,1044003
"",411,1072471
"Y",170,1027182
"Y",322,1078586
"Y",195,1097025
"Y",322,1078564
"Y",875,1012091
"Y",46,1013360
"Y",204,1096722
"N",190,1097279
"Y",264,1082647
"N",937,1099254
"Y",186,1041258
"N",208,1094312
"Y",378,1031676
"Y",381,1060368
"Y",236,1052021
"N",305,1084540
"N",702,1000454
"Y",259,1020252
"Y",725,1009226
"N",784,1013303
"N",336,1075401
"Y",573,1042236
"N",272,1089667
"Y",384,1050881
"N",314,1061103
"Y",539,1002901
"N",774,1017122
"Y",333,1023520
"Y",174,1073536
"Y",323,1069593
"Y",633,1030605
"Y",187,1086195
"N",193,1097088
"Y",78,1038406
"Y",581,1006069
"N",387,1058908
"Y",190,1030200
"Y",203,1020413
"Y",396,1057276
"N",398,1075257
"Y",1222,1003944
"Y",498,1014499
"Y",240,1098767
"Y",331,1041452
"Y",45,1008943
"Y",388,1020176
"Y",480,1052320
"N",192,1095096
"Y",236,1051109
"N",321,1059822
"Y",317,1060656
"Y",317,1079999
"Y",405,1073721
"Y",321,1078775
"N",378,1079959
"Y",433,1052429
"Y",188,1086115
"N",306,1084165
"Y",61,1026790
"N",251,1091182
"Y",1048,1006829
"Y",568,1038241
"N",115,1078053
"Y",334,1088872
"N",368,1069661
"Y",37,1009142
"Y",362,1018343
"Y",34,1065806
"Y",290,1093169
"Y",893,1016333
"Y",380,1016421
"N",690,1028126
"N",363,1084970
"Y",352,1087166
"Y",449,1056220
"Y",1297,1001488
"Y",709,1019734
"Y",334,1075936
"N",525,1018210
"Y",393,1057844
"Y",587,1047061
"N",360,1053720
"Y",295,1062011
"Y",76,1019472
"N",225,1096099
"Y",306,1091825
"Y",253,1085572
"Y",177,1022116
"N",306,1071817
"Y",432,1013110
"N",166,1043341
"Y",316,1060912
"N",257,1090552
"Y",225,1010148
"Y",188,1092764
"Y",375,1016280
"Y",189,1046212
"N",412,1072444
"Y",505,1049267
"Y",193,1085190
"Y",241,1021969
"N",669,1038750
"Y",734,1002000
"N",807,1097882
"N",327,1065119
"Y",40,1078547
"N",312,1075031
"Y",213,1036767
"Y",514,1037509
"N",222,1076736
"N",345,1066498
"N",438,1068308
"Y",381,1051186
"Y",326,1077669
"Y",354,1071872
"Y",450,1056146
"Y",50,1035391
"Y",174,1004658
"N",20,1059167
"Y",330,1072002
"Y",154,1027222
"N",483,1038075
"Y",238,1004664
"Y",632,1030862
"N",54,1005673
"N",267,1081738
"Y",441,1051503
"Y",135,1024858
"N",267,1049542
"N",1149,1004155
"Y",660,1021578
"N",338,1056665
"N",192,1085418
"Y",774,1017111
"N",205,1081362
"N",381,1079273
"Y",630,1031309
"Y",39,1019930
"Y",444,1051110
"Y",471,1063128
"Y",793,1001662
"Y",502,1057384
"N",492,1045762
"Y",242,1095636
"Y",109,1029243
"Y",132,1093370
"Y",409,1053696
"Y",550,1002697
"N",199,1014024
"Y",190,1090849
"N",253,1065808
"N",265,1089644
"N",497,1058364
"Y",320,1090381
"N",344,1073611
"Y",938,1001528
"Y",489,1059987
"Y",744,1029546
"N",415,1017947
"N",285,1066222
"Y",313,1081607
"N",311,1082171
"N",281,1034779
"N",320,1060095
"Y",319,1060385
"Y",502,1044766
"Y",436,1058287
"Y",1045,1007039
"Y",155,1043870
"Y",274,1079326
"Y",226,1075997
"N",257,1070031
"Y",277,1078307
"Y",221,1096201
"Y",350,1087489
"Y",743,1020033
"Y",311,1061686
"Y",242,1078480
"N",141,1010796
"N",301,1085247
"N",181,1086277
"Y",316,1060864
"Y",29,1047797
"Y",367,1021365
"Y",185,1098947
"Y",242,1051967
"Y",310,1064610
"N",467,1042010
"Y",847,1015481
"Y",398,1065377
"N",927,1011849
"Y",201,1082864
"Y",1188,1004485
"N",420,1053852
"Y",632,1030688
"N",415,1054490
"Y",252,1091111
"Y",375,1061327
"Y",785,1001439
"Y",19,1054152
"Y",228,1001081
"Y",761,1009080
"Y",470,1063354
"N",61,1085963
"N",294,1013715
"Y",261,1090074
"Y",277,1093961
"Y",304,1078861
"Y",370,1082959
"Y",323,1078268
"Y",310,1082398
"Y",716,1016844
"Y",672,1032488
"N",267,1081635
"Y",642,1022791
"N",224,1093458
"Y",649,1035101
"Y",389,1058673
"Y",419,1028486
"N",699,1023230
"Y",831,1013870
"Y",118,1042855
"N",482,1040465
"N",406,1073381
"Y",419,1071208
"Y",387,1077641
"Y",574,1029700
"Y",321,1023848
"N",344,1087931
"Y",185,1086606
"Y",742,1020084
"Y",32,1009770
"Y",303,1025711
"Y",337,1088440
"Y",5,1031330
"N",268,1081147
"Y",434,1008986
"Y",723,1021462
"Y",907,1012707
"Y",966,1003393
"Y",361,1085398
"Y",201,1083074
"N",186,1053267
"Y",293,1003379
"N",4,1074949
"Y",474,1004800
"Y",309,1071809
"Y",136,1052689
"N",533,1035719
"Y",323,1078322
"Y",350,1065716
"Y",86,1006708
"N",366,1084509
"N",39,1091965
"Y",816,1022503
"Y",507,1044209
"Y",251,1071035
"N",643,1015413
"Y",526,1047089
"N",339,1056496
"N",359,1063882
"N",271,1079902
"Y",499,1007448
"Y",153,1057612
"Y",381,1028045
"Y",868,1018070
"N",253,1070803
"Y",322,1078546
"Y",202,1023725
"Y",112,1096611
"Y",723,1016418
"Y",114,1052147
"Y",604,1025861
"Y",149,1068322
"Y",343,1073764
"N",118,1071335
"N",947,1006460
"Y",218,1001835
"N",399,1056865
"Y",603,1025935
"Y",855,1010583
"N",192,1094926
"Y",513,1048408
"Y",201,1082867
"Y",464,1054199
"Y",208,1080352
"Y",633,1030386
"Y",186,1086403
"N",408,1048086
"Y",513,1048339
"Y",385,1023144
"Y",425,1060652
"Y",169,1022652
"Y",527,1036204
"Y",198,1026154
"N",332,1068235
"Y",324,1069317
"Y",194,1041050
"Y",755,1014663
"Y",803,1023456
"Y",320,1060043
"Y",128,1032710
"Y",919,1008220
"Y",865,1014525
"N",704,1022811
"Y",674,1032046
"Y",215,1096343
"N",186,1086346
"Y",213,1078937
"Y",292,1074997
"N",246,1007850
"Y",234,1021520
"N",404,1064166
"Y",233,1052150
"N",80,1062548
"Y",825,1021843
"Y",396,1049365
"N",521,1047546
"N",436,1005995
"Y",337,1067586
"N",335,1007316
"N",466,1053944
"N",221,1060821
"Y",345,1066414
"Y",273,1048355
"Y",267,1081508
"N",967,1010416
"Y",734,1023989
"Y",361,1005237
"N",314,1081267
"Y",657,1034344
"Y",153,1084775
"Y",131,1064279
"Y",417,1071438
"Y",1028,1008123
"Y",593,1040103
"N",6,1086603
"Y",746,1028922
"N",176,1022113
"Y",495,1003113
"N",226,1088983
"N",637,1041860
"Y",331,1068346
"Y",222,1076776
"Y",179,1023529
"Y",535,1052953
"N",167,1056055
"Y",168,1004542
"Y",385,1008409
"Y",172,1049079
"N",341,1056212
"Y",707,1017527
"N",575,1041964
"Y",308,1071921
"N",158,1057260
"Y",903,1012872
"Y",629,1001378
"N",524,1002474
"Y",392,1066258
"Y",834,1099554
"Y",327,1022426
"N",97,1034768
"Y",570,1030684
"Y",192,1085307
"N",233,1074241
"Y",342,1056010
"N",200,1094740
"N",415,1071926
"N",818,1017304
"Y",580,1028483
"Y",405,1055911
"N",488,1039780
"Y",256,1024297
"Y",394,1066001
"N",214,1079533
"N",288,1075711
"Y",136,1047361
"Y",759,1027221
"N",259,1094481
"Y",648,1022379
"Y",356,1086328
"Y",335,1075534
"Y",175,1023010
"Y",353,1086942
"Y",635,1029955
"N",122,1002952
"Y",501,1038635
"N",600,1038937
"Y",465,1039246
"Y",530,1046713
"N",223,1089222
"Y",304,1041051
"Y",397,1065469
"Y",381,1079025
"N",443,1057117
"N",442,1044545
"Y",552,1034089
"Y",483,1060828
"N",458,1020419
"N",327,1058640
"Y",316,1080240
"N",301,1033518
"N",414,1054697
"N",589,1027319
"N",311,1082175
"Y",107,1099761
"Y",230,1072018
"Y",371,1082423
"Y",199,1083578
"N",19,1068529
"N",749,1014979
"Y",526,1042361
"N",332,1068247
"N",642,1035648
"Y",72,1029134
"Y",65,1012793
"Y",441,1044744
"Y",335,1075461
"Y",104,1041566
"Y",484,1053213
"N",329,1068612
"N",253,1099097
"Y",57,1097224
"Y",628,1023816
"Y",322,1089016
"N",382,1060159
"N",49,1093882
"Y",44,1054469
"N",153,1047391
"Y",59,1007508
"Y",394,1049656
"N",949,1009348
"Y",999,1007010
"N",604,1025856
"Y",487,1060504
"Y",43,1047668
"Y",37,1042044
"N",522,1032984
"Y",777,1098379
"Y",483,1032980
"Y",455,1065975
"N",369,1069519
"",685,1028947
"Y",405,1048364
"Y",566,1042942
"Y",455,1049861
"Y",43,1015674
"",306,1091809
"Y",555,1050344
"Y",757,1018471
"Y",516,1037393
"Y",349,1065800
"Y",62,1038296
"Y",315,1090874
"Y",388,1077351
"Y",380,1053497
"Y",85,1031335
"Y",986,1007792
"Y",222,1076819
"Y",91,1065142
"Y",326,1077665
"N",251,1095203
"Y",510,1043802
"",313,1071125
"Y",398,1075095
"Y",403,1064525
"N",375,1081085
"N",51,1093024
"N",224,1089144
"Y",348,1025535
"Y",215,1037878
"Y",268,1094423
"Y",766,1026250
"Y",323,1045580
"Y",671,1032961
"Y",332,1057579
"N",261,1083752
"Y",180,1042343
"N",177,1079936
"Y",296,1073950
"Y",971,1010288
"Y",565,1043101
"Y",208,1090846
"Y",191,1085610
"",1366,1098047
"Y",142,1000431
"Y",366,1084368
"Y",882,1009656
"Y",277,1070375
"Y",187,1012617
"Y",977,1012270
"N",396,1075605
"Y",381,1005384
"N",10,1068255
"Y",197,1015934
"Y",745,1029064
"Y",704,1022775
"Y",465,1023786
"N",751,1022767
"N",203,1082252
"Y",203,1015089
"Y",1050,1006665
"Y",36,1079626
"Y",142,1073693
"N",206,1081287
"N",281,1017552
"Y",671,1032916
"Y",578,1007106
"Y",470,1098027
"Y",509,1056316
"Y",738,1031147
"Y",582,1099040
"Y",713,1017054
"Y",126,1037193
"N",413,1045221
"Y",176,1059097
"N",502,1057476
"N",641,1041461
"Y",214,1090280
"Y",1157,1001033
"N",74,1031027
"Y",127,1017750
"Y",463,1027534
"N",311,1055940
"Y",676,1024936
"Y",264,1089705
"N",686,1001118
"Y",227,1075511
"N",493,1039344
"N",32,1009857
"Y",306,1020444
"N",350,1065694
"N",235,1092651
"N",376,1048962
"Y",188,1082160
"Y",185,1020610
"N",70,1004718
"N",94,1094743
"Y",403,1056234
"Y",574,1048345
"Y",369,1069455
"Y",206,1024576
"Y",194,1084972
"N",440,1068103
"Y",214,1073390
"Y",749,1006354
"N",334,1057327
"Y",985,1007967
"Y",433,1035426
"Y",80,1074606
"",404,1064238
"Y",457,1055139
"Y",304,1084687
"Y",248,1071541
"Y",1108,1006917
"Y",127,1076996
"Y",430,1069469
"Y",305,1069885
"Y",677,1038043
"Y",654,1027037
"Y",4,1092841
"N",519,1047743
"N",274,1067697
"Y",13,1008879
"Y",190,1072253
"N",310,1082580
"Y",335,1088726
"N",364,1053130
"N",238,1092323
"Y",125,1051115
"N",684,1019691
"Y",763,1017944
"Y",1137,1005669
"N",140,1090341
"N",175,1026050
"Y",606,1025686
"Y",6,1071329
"N",544,1051953
"",680,1030055
"Y",377,1068415
"Y",62,1066015
"Y",187,1086287
"Y",388,1066784
"",738,1031019
"Y",436,1052083
"N",273,1067816
"N",284,1038435
"Y",354,1086698
"Y",334,1075939
"",316,1080506
"N",97,1073141
"Y",422,1046719
"Y",751,1014880
"N",1154,1005160
"Y",0,1068758
"N",231,1092991
"Y",8,1068333
"Y",146,1084190
"Y",105,1035289
"Y",762,1015415
"Y",691,1018906
"Y",383,1059857
"Y",210,1079615
"Y",798,1018961
"Y",788,1016201
"Y",673,1001379
"N",304,1084654
"N",221,1077044
"Y",586,1036523
"Y",549,1044743
"Y",154,1017183
"Y",786,1024700
"Y",427,1007976
"Y",312,1061428
"N",341,1088212
"N",62,1077581
"",465,1037519
"Y",631,1023631
"Y",408,1055599
"Y",266,1057165
"Y",586,1021241
"Y",409,1072864
"N",1023,1010614
"N",386,1034653
"Y",40,1020123
"Y",1107,1098874
"Y",1182,1001695
"Y",964,1005786
"N",230,1028586
"Y",380,1079545
"Y",59,1043564
"Y",69,1040958
"N",171,1093744
"N",540,1098530
"Y",123,1043821
"Y",15,1079006
"Y",597,1035532
"Y",392,1076573
"Y",670,1019434
"Y",310,1071534
"Y",109,1088198
"Y",237,1011721
"Y",1144,1003218
"N",73,1014894
"Y",58,1069802
"N",546,1004361
"Y",990,1004687
"N",647,1040855
"Y",380,1060530
"Y",15,1097188
"Y",268,1094396
"N",330,1089206
"N",1032,1007917
"Y",191,1097210
"Y",404,1033978
"Y",390,1066655
"Y",519,1036962
"Y",711,1025968
"Y",290,1005735
"Y",569,1037685
"N",333,1088879
"N",481,1021189
"Y",547,1044848
"Y",429,1069622
"Y",229,1095991
"Y",865,1097886
"Y",310,1082355
"Y",264,1082746
"Y",704,1022852
"Y",472,1046664
"N",687,1028569
"N",390,1058344
"Y",262,1068426
"Y",333,1057348
"N",83,1033100
"Y",321,1078765
"Y",796,1015724
"N",243,1095621
"N",515,1035932
"Y",72,1027052
"Y",221,1023084
"Y",528,1042118
"Y",44,1028930
"Y",266,1068822
"Y",278,1088408
"N",420,1053920
"N",389,1058550
"Y",495,1050601
"N",328,1089497
"Y",458,1097991
"N",398,1056972
"Y",336,1099519
"Y",158,1000868
"Y",125,1072589
"",143,1044809
"Y",332,1076437
"Y",433,1052524
"Y",531,1035866
"Y",104,1035311
"Y",289,1072111
"Y",416,1047291
"N",367,1084255
"Y",325,1069261
"Y",622,1024291
"Y",207,1048220
"Y",325,1058938
"Y",57,1045658
"N",231,1074663
"Y",686,1037226
"Y",504,1044520
"Y",513,1042968
"Y",1080,1003260
"Y",500,1051135
"N",627,1023937
"N",244,1039958
"Y",390,1050182
"Y",750,1028255
"Y",346,1073245
"N",179,1023401
"Y",929,1014302
"N",457,1055182
"N",254,1003294
"Y",403,1055352
"Y",346,1087754
"Y",670,1038660
"N",717,1025394
"Y",137,1015906
"",234,1090442
"Y",208,1030225
"Y",793,1019572
"Y",332,1076399
"Y",286,1093431
"N",101,1054221
"N",135,1096155
"Y",102,1040122
"Y",651,1023438
"N",587,1009269
"Y",184,1086873
"Y",87,1029566
"Y",306,1091768
"Y",324,1028619
"Y",83,1073279
"Y",128,1007839
"N",243,1021083
"Y",128,1039365
"Y",85,1033024
"Y",503,1051677
"Y",566,1031911
"Y",437,1058247
"N",251,1004880
"Y",305,1091894
"N",327,1058621
"N",509,1044008
"Y",168,1055642
"Y",295,1089093
"Y",372,1052323
"Y",607,1025618
"Y",465,1053983
"N",1379,1000829
"N",209,1079926
"Y",175,1011244
"Y",985,1000051
"N",165,1017740
"N",270,1089126
"Y",236,1094974
"Y",339,1014170
"Y",511,1037847
"Y",830,1021415
"Y",144,1059302
"Y",347,1018309
"N",410,1039921
"N",322,1069704
"Y",144,1048531
"Y",421,1007222
"Y",4,1085937
"Y",255,1082806
"Y",200,1007062
"Y",639,1029024
"Y",327,1077499
"Y",296,1098186
"Y",422,1040758
"Y",191,1085644
"N",421,1002995
"Y",20,1034209
"Y",575,1029459
"N",14,1059853
"N",467,1042030
"Y",92,1087933
"Y",259,1090362
"Y",679,1020166
"N",298,1022264
"Y",805,1012407
"N",314,1070907
"Y",314,1081308
"Y",514,1055702
"Y",1087,1003171
"Y",583,1036807
"Y",221,1005532
"Y",156,1034449
"Y",363,1020909
"N",293,1074797
"Y",329,1058115
"Y",329,1076981
"Y",922,1008013
"Y",1127,1003752
"Y",327,1098731
"N",291,1087040
"Y",628,1032002
"N",434,1045403
"Y",176,1071569
"N",315,1080569
"",738,1006256
"N",325,1078026
"Y",178,1021577
"Y",289,1075621
"Y",897,1099084
"Y",368,1083764
"N",192,1023911
"Y",20,1033487
"Y",21,1023653
"Y",96,1073084
"N",315,1080831
"Y",208,1001885
"Y",351,1014195
"N",411,1063055
"N",66,1045628
"N",193,1095068
"Y",1309,1001324
"Y",204,1093904
"Y",839,1011155
"N",654,1040177
"Y",129,1066211
"N",175,1095063
"Y",-3,1009284
"Y",745,1029226
"Y",1103,1004147
"Y",513,1055879
"N",20,1095959
"Y",79,1041522
"N",322,1033461
"Y",506,1000848
"Y",945,1006518
"Y",444,1016382
"Y",372,1082115
"N",698,1036012
"Y",128,1049397
"Y",829,1013939
"Y",485,1012680
"N",242,1082616
"Y",457,1049476
"Y",425,1099768
"Y",306,1084123
"",325,1077891
"Y",52,1075173
"Y",766,1005518
"N",255,1069118
"N",565,1032234
"N",132,1072001
"Y",320,1060157
"Y",431,1059508
"Y",366,1069942
"N",581,1047647
"Y",371,1062043
"N",395,1065901
"N",60,1030505
"Y",46,1022348
"Y",537,1052799
"Y",532,1035772
"Y",348,1005029
"Y",351,1054850
"Y",428,1060046
"Y",314,1081099
"Y",476,1041030
"N",213,1078746
"N",247,1013999
"N",241,1091596
"Y",353,1065173
"N",854,1019594
"Y",386,1004836
"Y",635,1029889
"Y",246,1042438
"Y",358,1064140
"Y",170,1085144
"N",410,1072732
"Y",514,1055647
"Y",672,1020636
"N",198,1096944
"Y",329,1011386
"Y",464,1051079
"Y",781,1013385
"N",295,1074237
"Y",339,1074736
"Y",480,1027750
"N",317,1090688
"N",392,1013144
"N",93,1046474
"Y",328,1077100
"Y",177,1023231
"Y",326,1058829
"N",510,1042730
"N",192,1006469
"Y",440,1044799
"N",202,1094630
"Y",218,1016394
"Y",488,1046283
"Y",67,1066428
"Y",1048,1009743
"Y",395,1075876
"Y",271,1068125
"Y",826,1016730
"N",409,1047913
"Y",201,1083162
"Y",224,1015604
"N",96,1059214
"Y",622,1037557
"Y",382,1060097
"Y",90,1021970
"Y",155,1088279
"N",134,1089603
"N",738,1014921
"Y",205,1081428
"Y",754,1018709
"N",11,1074802
"Y",566,1049305
"Y",712,1017147
"Y",622,1037488
"N",416,1071688
"Y",587,1040814
"Y",117,1027949
"Y",492,1039466
"Y",248,1086085
"N",335,1075455
"Y",289,1014528
"N",403,1064399
"Y",218,1002428
"N",237,1095777
"Y",318,1079699
"N",264,1069098
"Y",777,1016917
"Y",908,1015473
"N",243,1087497
"Y",539,1035248
"Y",1015,1006197
"Y",503,1048838
"Y",379,1079609
"Y",653,1022040
"Y",675,1031785
"Y",217,1093419
"Y",52,1052316
"Y",608,1038755
"Y",111,1031737
"Y",1081,1008513
"N",190,1097294
"N",800,1015527
"Y",251,1043777
"N",393,1066163
"Y",206,1047693
"N",131,1024124
"Y",446,1044113
"N",52,1025987
"Y",499,1050035
"Y",330,1083706
"N",587,1027571
"N",596,1046216
"Y",338,1075012
"Y",278,1088431
"Y",56,1082482
"N",1663,1097887
"Y",857,1012856
"",341,1001530
"Y",510,1048706
"Y",828,1021625
"Y",430,1069363
"Y",222,1089334
"Y",369,1000749
"Y",474,1000616
"Y",288,1075841
"Y",1379,1001762
"Y",221,1076993
"Y",195,1002879
"Y",375,1030747
"Y",471,1047937
"Y",254,1070688
"Y",353,1086736
"Y",553,1039510
"N",430,1042775
"Y",295,1064376
"Y",681,1024521
"Y",293,1074796
"Y",524,1054249
"Y",69,1001570
"Y",875,1017571
"N",209,1096570
"Y",139,1041041
"Y",476,1062265
"Y",183,1021053
"Y",125,1050106
"N",808,1018011
"Y",310,1071518
"Y",160,1005832
"Y",482,1046935
"Y",100,1022716
"Y",318,1053704
"N",212,1096496
"N",249,1071415
"Y",393,1076330
"Y",718,1016666
"Y",359,1031215
"Y",156,1025158
"N",307,1062345
"N",475,1052923
"Y",414,1062486
"Y",961,1098730
"Y",332,1068201
"",321,1090169
"Y",637,1029477
"N",136,1016104
"Y",-3,1004135
"N",412,1072454
"N",72,1088727
"Y",147,1015680
"Y",409,1055394
"Y",209,1022103
"Y",388,1063795
"Y",284,1041101
"Y",894,1011398
"N",461,1049046
"Y",1049,1006778
"Y",108,1038332
"Y",467,1002434
"Y",445,1067370
"N",53,1020274
"N",379,1060757
"Y",924,1007906
"N",355,1071616
"Y",749,1014977
"Y",687,1037137
"Y",603,1025942
"Y",84,1014261
"Y",255,1094418
"Y",60,1027988
"Y",291,1056583
"Y",345,1066433
"N",322,1078567
"Y",302,1072858
"Y",253,1011628
"N",691,1023767
"Y",470,1020332
"N",19,1034829
"Y",323,1090018
"Y",734,1020654
"Y",806,1023225
"Y",365,1063073
"Y",298,1085668
"Y",397,1075362
"Y",964,1012849
"Y",997,1011526
"Y",513,1048442
"Y",407,1048179
"Y",93,1048837
"Y",144,1017670
"Y",593,1040125
"Y",217,1071280
"N",321,1068499
"Y",426,1053206
"Y",373,1061613
"Y",479,1040817
"Y",619,1033587
"Y",95,1050719
"Y",322,1090134
"Y",439,1013814
"Y",413,1062588
"Y",301,1063289
"Y",452,1017214
"Y",60,1041246
"N",479,1022053
"Y",314,1025371
"Y",211,1049465
"N",494,1045582
"Y",405,1048394
"Y",774,1008012
"Y",636,1039028
"N",250,1056362
"Y",350,1072067
"Y",353,1086967
"Y",152,1044652
"Y",204,1087470
"Y",406,1073546
"N",957,1006047
"N",66,1038204
"Y",211,1003356
"Y",1270,1003013
"Y",322,1069650
"Y",267,1081182
"Y",336,1005522
"N",25,1044600
"Y",719,1019507
"Y",750,1028352
"Y",1022,1008423
"Y",156,1051775
"Y",516,1038222
"Y",486,1016148
"N",247,1071802
"N",527,1036228
"Y",190,1092567
"Y",271,1079855
"N",217,1077897
"Y",626,1023133
"N",446,1067281
"Y",250,1071096
"Y",262,1069368
"N",174,1095473
"Y",214,1093650
"Y",867,1001474
"Y",334,1088793
"Y",381,1067769
"Y",276,1067402
"N",129,1048107
"N",65,1073972
"Y",1302,1001411
"Y",374,1020421
"",232,1088433
"Y",80,1014308
"Y",248,1003899
"Y",139,1030043
"Y",1123,1003807
"",470,1004376
"Y",784,1020385
"Y",141,1010787
"N",315,1080522
"N",311,1050102
"",1109,1004069
"Y",371,1061996
"N",300,1084244
"N",284,1000293
"N",228,1080676
"N",78,1087409
"Y",735,1001623
"Y",117,1073367
"Y",408,1073140
"Y",259,1084445
"Y",567,1042830
"Y",333,1076176
"Y",226,1020774
"Y",80,1005165
"N",441,1047228
"Y",757,1027435
"N",332,1057681
"N",587,1008287
"Y",38,1093179
"N",327,1077593
"Y",651,1040443
"N",642,1022786
"N",167,1040195
"Y",561,1020214
"N",266,1068798
"N",723,1016365
"N",779,1016791
"Y",377,1080226
"Y",398,1008619
"Y",686,1028693
"N",96,1086252
"Y",298,1085655
"Y",372,1069061
"Y",205,1030645
"Y",322,1069709
"Y",452,1055829
"Y",29,1068506
"Y",845,1014354
"Y",176,1045625
"Y",262,1039483
"Y",220,1064957
"N",367,1002329
"Y",387,1050600
"Y",312,1054405
"N",212,1006393
"Y",126,1098949
"Y",393,1057820
"Y",208,1094927
"Y",732,1032819
"Y",55,1041083
"Y",1489,1000201
"Y",595,1026716
"Y",26,1033655
"Y",692,1098044
"Y",539,1052557
"Y",334,1039882
"N",296,1062351
"",114,1053555
"N",384,1078354
"Y",798,1018947
"Y",672,1032504
"N",1284,1098320
"Y",67,1097487
"Y",4,1023281
"N",687,1028607
"N",273,1041892
"Y",222,1076704
"N",154,1005768
"Y",577,1041780
"Y",561,1000185
"N",445,1003821
"Y",766,1021695
"Y",959,1005958
"N",602,1039225
"N",341,1074146
"Y",353,1054454
